trip_id,arrival_time,departure_time,stop_id,stop_sequence
FL_6,16:00:00,16:00:00,156,39
FL_6,16:02:00,16:02:00,151,40
FL_6,16:03:00,16:03:00,121_152,41
FL_6,16:05:00,16:05:00,153,42
FL_6,16:08:00,16:08:00,118_155,43
FL_6,16:08:30,16:08:30,154,44
FL_6,16:09:00,16:09:00,117_178,45
FL_6,16:14:00,16:14:00,116_177,46
FL_6,16:17:00,16:17:00,159,47
FL_6,16:17:30,16:17:30,114_160,48
FL_6,16:18:00,16:18:00,161,49
FL_6,16:19:00,16:19:00,162,50
FL_6,16:20:00,16:20:00,163,51
FL_6,16:22:00,16:22:00,109_164,52
FL_6,16:24:00,16:24:00,165,53
FL_6,16:25:00,16:25:00,108,54
FL_6,16:28:00,16:28:00,107_166,55
FL_7,16:20:00,16:20:00,135_138,25
FL_7,16:21:00,16:21:00,134_139,26
FL_7,16:22:00,16:22:00,133_140,27
FL_7,16:25:00,16:25:00,132_141,28
FL_7,16:26:00,16:26:00,142,29
FL_7,16:32:00,16:32:00,130_143,30
FL_7,16:36:00,16:36:00,129_144,31
FL_7,16:46:00,16:46:00,145,32
FL_7,16:47:00,16:47:00,128_146,33
FL_7,16:49:00,16:49:00,127_147,34
FL_7,16:49:30,16:49:30,126,35
FL_7,16:51:00,16:51:00,148,36
FL_7,16:58:00,16:58:00,149,37
FL_7,16:59:00,16:59:00,124_150,38
FL_7,17:00:00,17:00:00,156,39
FL_7,17:02:00,17:02:00,151,40
FL_7,17:03:00,17:03:00,121_152,41
FL_7,17:05:00,17:05:00,153,42
FL_7,17:08:00,17:08:00,118_155,43
FL_7,17:08:30,17:08:30,154,44
FL_7,17:09:00,17:09:00,117_178,45
FL_7,17:14:00,17:14:00,116_177,46
FL_7,17:17:00,17:17:00,159,47
FL_7,17:17:30,17:17:30,114_160,48
FL_7,17:18:00,17:18:00,161,49
FL_7,17:19:00,17:19:00,162,50
FL_7,17:20:00,17:20:00,163,51
FL_7,17:22:00,17:22:00,109_164,52
FL_7,17:24:00,17:24:00,165,53
FL_7,17:25:00,17:25:00,108,54
FL_7,17:28:00,17:28:00,107_166,55
FL_8,17:20:00,17:20:00,135_138,25
FL_8,17:21:00,17:21:00,134_139,26
FL_8,17:22:00,17:22:00,133_140,27
FL_8,17:25:00,17:25:00,132_141,28
FL_8,17:26:00,17:26:00,142,29
FL_8,17:32:00,17:32:00,130_143,30
FL_8,17:36:00,17:36:00,129_144,31
FL_8,17:46:00,17:46:00,145,32
FL_8,17:47:00,17:47:00,128_146,33
FL_8,17:49:00,17:49:00,127_147,34
FL_8,17:49:30,17:49:30,126,35
FL_8,17:51:00,17:51:00,148,36
FL_8,17:58:00,17:58:00,149,37
FL_8,17:59:00,17:59:00,124_150,38
FL_8,18:00:00,18:00:00,156,39
FL_8,18:02:00,18:02:00,151,40
FL_8,18:03:00,18:03:00,121_152,41
FL_8,18:05:00,18:05:00,153,42
FL_8,18:08:00,18:08:00,118_155,43
FL_8,18:08:30,18:08:30,154,44
FL_8,18:09:00,18:09:00,117_178,45
FL_8,18:14:00,18:14:00,116_177,46
FL_8,18:17:00,18:17:00,159,47
FL_8,18:17:30,18:17:30,114_160,48
FL_8,18:18:00,18:18:00,161,49
FL_8,18:19:00,18:19:00,162,50
FL_8,18:20:00,18:20:00,163,51
FL_8,18:22:00,18:22:00,109_164,52
FL_8,18:24:00,18:24:00,165,53
FL_8,18:25:00,18:25:00,108,54
FL_8,18:28:00,18:28:00,107_166,55
LFS_1,11:00:00,11:00:00,107_166,1
LFS_1,11:02:00,11:02:00,109_164,2
LFS_1,11:03:00,11:03:00,110,3
LFS_1,11:04:00,11:04:00,111,4
LFS_1,11:05:00,11:05:00,112,5
LFS_1,11:06:00,11:06:00,113,6
LFS_1,11:07:00,11:07:00,114_160,7
LFS_1,11:08:00,11:08:00,116_177,8
LFS_1,11:10:00,11:10:00,117_178,9
LFS_1,11:11:00,11:11:00,118_155,10
LFS_1,11:12:00,11:12:00,120,11
LFS_1,11:13:00,11:13:00,121_152,12
LFS_1,11:14:00,11:14:00,122,13
LFS_1,11:16:00,11:16:00,123,14
LFS_1,11:17:00,11:17:00,124_150,15
LFS_1,11:35:00,11:35:00,127_147,16
LFS_1,11:36:00,11:36:00,128_146,17
LFS_1,11:49:00,11:49:00,129_144,18
LFS_1,11:52:00,11:52:00,130_143,19
LFS_1,11:56:00,11:56:00,132_141,20
LFS_1,11:59:00,11:59:00,133_140,21
LFS_1,12:01:00,12:01:00,134_139,22
LFS_1,12:02:00,12:02:00,135_138,23
LFS_1,12:04:00,12:04:00,136,24
LFS_2,12:00:00,12:00:00,107_166,1
LFS_2,12:02:00,12:02:00,109_164,2
LFS_2,12:03:00,12:03:00,110,3
LFS_2,12:04:00,12:04:00,111,4
LFS_2,12:05:00,12:05:00,112,5
LFS_2,12:06:00,12:06:00,113,6
LFS_2,12:07:00,12:07:00,114_160,7
LFS_2,12:08:00,12:08:00,116_177,8
LFS_2,12:10:00,12:10:00,117_178,9
LFS_2,12:11:00,12:11:00,118_155,10
LFS_2,12:12:00,12:12:00,120,11
LFS_2,12:13:00,12:13:00,121_152,12
LFS_2,12:14:00,12:14:00,122,13
LFS_2,12:16:00,12:16:00,123,14
LFS_2,12:17:00,12:17:00,124_150,15
LFS_2,12:35:00,12:35:00,127_147,16
LFS_2,12:36:00,12:36:00,128_146,17
LFS_2,12:49:00,12:49:00,129_144,18
LFS_2,12:52:00,12:52:00,130_143,19
LFS_2,12:56:00,12:56:00,132_141,20
LFS_2,12:59:00,12:59:00,133_140,21
LFS_2,13:01:00,13:01:00,134_139,22
LFS_2,13:02:00,13:02:00,135_138,23
LFS_2,13:04:00,13:04:00,136,24
LFS_3,13:00:00,13:00:00,107_166,1
LFS_3,13:02:00,13:02:00,109_164,2
LFS_3,13:03:00,13:03:00,110,3
LFS_3,13:04:00,13:04:00,111,4
LFS_3,13:05:00,13:05:00,112,5
LFS_3,13:06:00,13:06:00,113,6
LFS_3,13:07:00,13:07:00,114_160,7
LFS_3,13:08:00,13:08:00,116_177,8
LFS_3,13:10:00,13:10:00,117_178,9
LFS_3,13:11:00,13:11:00,118_155,10
LFS_3,13:12:00,13:12:00,120,11
LFS_3,13:13:00,13:13:00,121_152,12
LFS_3,13:14:00,13:14:00,122,13
LFS_3,13:16:00,13:16:00,123,14
LFS_3,13:17:00,13:17:00,124_150,15
LFS_3,13:35:00,13:35:00,127_147,16
LFS_3,13:36:00,13:36:00,128_146,17
LFS_3,13:49:00,13:49:00,129_144,18
LFS_3,13:52:00,13:52:00,130_143,19
LFS_3,13:56:00,13:56:00,132_141,20
LFS_3,13:59:00,13:59:00,133_140,21
LFS_3,14:01:00,14:01:00,134_139,22
LFS_3,14:02:00,14:02:00,135_138,23
LFS_3,14:04:00,14:04:00,136,24
LFS_4,14:00:00,14:00:00,107_166,1
LFS_4,14:02:00,14:02:00,109_164,2
LFS_4,14:03:00,14:03:00,110,3
LFS_4,14:04:00,14:04:00,111,4
LFS_4,14:05:00,14:05:00,112,5
LFS_4,14:06:00,14:06:00,113,6
LFS_4,14:07:00,14:07:00,114_160,7
LFS_4,14:08:00,14:08:00,116_177,8
LFS_4,14:10:00,14:10:00,117_178,9
LFS_4,14:11:00,14:11:00,118_155,10
LFS_4,14:12:00,14:12:00,120,11
LFS_4,14:13:00,14:13:00,121_152,12
LFS_4,14:14:00,14:14:00,122,13
LFS_4,14:16:00,14:16:00,123,14
LFS_4,14:17:00,14:17:00,124_150,15
LFS_4,14:35:00,14:35:00,127_147,16
LFS_4,14:36:00,14:36:00,128_146,17
LFS_4,14:49:00,14:49:00,129_144,18
LFS_4,14:52:00,14:52:00,130_143,19
LFS_4,14:56:00,14:56:00,132_141,20
LFS_4,14:59:00,14:59:00,133_140,21
LFS_4,15:01:00,15:01:00,134_139,22
LFS_4,15:02:00,15:02:00,135_138,23
LFS_4,15:04:00,15:04:00,136,24
FLS_1,12:20:00,12:20:00,135_138,25
FLS_1,12:21:00,12:21:00,134_139,26
FLS_1,12:22:00,12:22:00,133_140,27
FLS_1,12:25:00,12:25:00,132_141,28
FLS_1,12:26:00,12:26:00,142,29
FLS_1,12:32:00,12:32:00,130_143,30
FLS_1,12:36:00,12:36:00,129_144,31
FLS_1,12:46:00,12:46:00,145,32
FLS_1,12:47:00,12:47:00,128_146,33
FLS_1,12:49:00,12:49:00,127_147,34
FLS_1,12:49:30,12:49:30,126,35
FLS_1,12:51:00,12:51:00,148,36
FLS_1,12:58:00,12:58:00,149,37
FLS_1,12:59:00,12:59:00,124_150,38
FLS_1,13:00:00,13:00:00,156,39
FLS_1,13:02:00,13:02:00,151,40
FLS_1,13:03:00,13:03:00,121_152,41
FLS_1,13:05:00,13:05:00,153,42
FLS_1,13:08:00,13:08:00,118_155,43
FLS_1,13:08:30,13:08:30,154,44
FLS_1,13:09:00,13:09:00,117_178,45
FLS_1,13:14:00,13:14:00,116_177,46
FLS_1,13:17:00,13:17:00,159,47
FLS_1,13:17:30,13:17:30,114_160,48
FLS_1,13:18:00,13:18:00,161,49
FLS_1,13:19:00,13:19:00,162,50
FLS_1,13:20:00,13:20:00,163,51
FLS_1,13:22:00,13:22:00,109_164,52
FLS_1,13:24:00,13:24:00,165,53
FLS_1,13:25:00,13:25:00,108,54
FLS_1,13:28:00,13:28:00,107_166,55
FLS_2,13:20:00,13:20:00,135_138,25
FLS_2,13:21:00,13:21:00,134_139,26
FLS_2,13:22:00,13:22:00,133_140,27
FLS_2,13:25:00,13:25:00,132_141,28
FLS_2,13:26:00,13:26:00,142,29
FLS_2,13:32:00,13:32:00,130_143,30
FLS_2,13:36:00,13:36:00,129_144,31
FLS_2,13:46:00,13:46:00,145,32
FLS_2,13:47:00,13:47:00,128_146,33
FLS_2,13:49:00,13:49:00,127_147,34
FLS_2,13:49:30,13:49:30,126,35
FLS_2,13:51:00,13:51:00,148,36
FLS_2,13:58:00,13:58:00,149,37
FLS_2,13:59:00,13:59:00,124_150,38
FLS_2,14:00:00,14:00:00,156,39
FLS_2,14:02:00,14:02:00,151,40
FLS_2,14:03:00,14:03:00,121_152,41
FLS_2,14:05:00,14:05:00,153,42
FLS_2,14:08:00,14:08:00,118_155,43
FLS_2,14:08:30,14:08:30,154,44
FLS_2,14:09:00,14:09:00,117_178,45
FLS_2,14:14:00,14:14:00,116_177,46
FLS_2,14:17:00,14:17:00,159,47
FLS_2,14:17:30,14:17:30,114_160,48
FLS_2,14:18:00,14:18:00,161,49
FLS_2,14:19:00,14:19:00,162,50
FLS_2,14:20:00,14:20:00,163,51
FLS_2,14:22:00,14:22:00,109_164,52
FLS_2,14:24:00,14:24:00,165,53
FLS_2,14:25:00,14:25:00,108,54
FLS_2,14:28:00,14:28:00,107_166,55
FLS_3,14:20:00,14:20:00,135_138,25
FLS_3,14:21:00,14:21:00,134_139,26
FLS_3,14:22:00,14:22:00,133_140,27
FLS_3,14:25:00,14:25:00,132_141,28
FLS_3,14:26:00,14:26:00,142,29
FLS_3,14:32:00,14:32:00,130_143,30
FLS_3,14:36:00,14:36:00,129_144,31
FLS_3,14:46:00,14:46:00,145,32
FLS_3,14:47:00,14:47:00,128_146,33
FLS_3,14:49:00,14:49:00,127_147,34
FLS_3,14:49:30,14:49:30,126,35
FLS_3,14:51:00,14:51:00,148,36
FLS_3,14:58:00,14:58:00,149,37
FLS_3,14:59:00,14:59:00,124_150,38
FLS_3,15:00:00,15:00:00,156,39
FLS_3,15:02:00,15:02:00,151,40
FLS_3,15:03:00,15:03:00,121_152,41
FLS_3,15:05:00,15:05:00,153,42
FLS_3,15:08:00,15:08:00,118_155,43
FLS_3,15:08:30,15:08:30,154,44
FLS_3,15:09:00,15:09:00,117_178,45
FLS_3,15:14:00,15:14:00,116_177,46
FLS_3,15:17:00,15:17:00,159,47
FLS_3,15:17:30,15:17:30,114_160,48
FLS_3,15:18:00,15:18:00,161,49
FLS_3,15:19:00,15:19:00,162,50
FLS_3,15:20:00,15:20:00,163,51
FLS_3,15:22:00,15:22:00,109_164,52
FLS_3,15:24:00,15:24:00,165,53
FLS_3,15:25:00,15:25:00,108,54
FLS_3,15:28:00,15:28:00,107_166,55
FLS_4,15:20:00,15:20:00,135_138,25
FLS_4,15:21:00,15:21:00,134_139,26
FLS_4,15:22:00,15:22:00,133_140,27
FLS_4,15:25:00,15:25:00,132_141,28
FLS_4,15:26:00,15:26:00,142,29
FLS_4,15:32:00,15:32:00,130_143,30
FLS_4,15:36:00,15:36:00,129_144,31
FLS_4,15:46:00,15:46:00,145,32
FLS_4,15:47:00,15:47:00,128_146,33
FLS_4,15:49:00,15:49:00,127_147,34
FLS_4,15:49:30,15:49:30,126,35
FLS_4,15:51:00,15:51:00,148,36
FLS_4,15:58:00,15:58:00,149,37
FLS_4,15:59:00,15:59:00,124_150,38
FLS_4,16:00:00,16:00:00,156,39
FLS_4,16:02:00,16:02:00,151,40
FLS_4,16:03:00,16:03:00,121_152,41
FLS_4,16:05:00,16:05:00,153,42
FLS_4,16:08:00,16:08:00,118_155,43
FLS_4,16:08:30,16:08:30,154,44
FLS_4,16:09:00,16:09:00,117_178,45
FLS_4,16:14:00,16:14:00,116_177,46
FLS_4,16:17:00,16:17:00,159,47
FLS_4,16:17:30,16:17:30,114_160,48
FLS_4,16:18:00,16:18:00,161,49
FLS_4,16:19:00,16:19:00,162,50
FLS_4,16:20:00,16:20:00,163,51
FLS_4,16:22:00,16:22:00,109_164,52
FLS_4,16:24:00,16:24:00,165,53
FLS_4,16:25:00,16:25:00,108,54
FLS_4,16:28:00,16:28:00,107_166,55
